"date","location_long","location_short","gt_source","cum.death","inc.death"
2020-04-29,"Iowa","IA","NYT",148,12
2020-04-29,"Kansas","KS","NYT",132,5
2020-04-29,"Kentucky","KY","NYT",235,4
2020-04-29,"Louisiana","LA","NYT",1802,44
2020-04-29,"Maine","ME","NYT",52,1
2020-04-29,"Maryland","MD","NYT",1078,62
2020-04-29,"Massachusetts","MA","NYT",3405,252
2020-04-29,"Michigan","MI","NYT",3670,104
2020-04-29,"Minnesota","MN","NYT",319,18
2020-04-29,"Mississippi","MS","NYT",250,11
2020-04-29,"Missouri","MO","NYT",331,7
2020-04-29,"Montana","MT","NYT",16,1
2020-04-29,"Nebraska","NE","NYT",68,11
2020-04-29,"Nevada","NV","NYT",237,12
2020-04-29,"New Hampshire","NH","NYT",66,6
2020-04-29,"New Jersey","NJ","NYT",6770,328
2020-04-29,"New Mexico","NM","NYT",112,2
2020-04-29,"New York","NY","NYT",23287,510
2020-04-29,"North Carolina","NC","NYT",366,13
2020-04-29,"North Dakota","ND","NYT",19,0
2020-04-29,"Northern Mariana Islands","MNP","NYT",2,0
2020-04-29,"Ohio","OH","NYT",937,138
2020-04-29,"Oklahoma","OK","NYT",214,7
2020-04-29,"Oregon","OR","NYT",101,2
2020-04-29,"Pennsylvania","PA","NYT",2392,300
2020-04-29,"Puerto Rico","PRI","NYT",86,0
2020-04-29,"Rhode Island","RI","NYT",251,12
2020-04-29,"South Carolina","SC","NYT",232,40
2020-04-29,"South Dakota","SD","NYT",13,2
2020-04-29,"Tennessee","TN","NYT",196,6
2020-04-29,"Texas","TX","NYT",776,38
2020-04-29,"Utah","UT","NYT",45,0
2020-04-29,"Vermont","VT","NYT",46,0
2020-04-29,"U.S. Virgin Islands","VIR","NYT",4,0
2020-04-29,"Virginia","VA","NYT",522,30
2020-04-29,"Washington","WA","NYT",805,13
2020-04-29,"West Virginia","WV","NYT",40,2
2020-04-29,"Wisconsin","WI","NYT",308,8
2020-04-29,"Wyoming","WY","NYT",7,0
2020-04-30,"Alabama","AL","NYT",272,10
2020-04-30,"Alaska","AK","NYT",7,0
2020-04-30,"Arizona","AZ","NYT",320,12
2020-04-30,"Arkansas","AR","NYT",61,2
2020-04-30,"California","CA","NYT",2057,96
2020-04-30,"Colorado","CO","NYT",775,11
2020-04-30,"Connecticut","CT","NYT",2257,89
2020-04-30,"Delaware","DE","NYT",152,8
2020-04-30,"District of Columbia","DC","NYT",224,19
2020-04-30,"Florida","FL","NYT",1267,51
2020-04-30,"Georgia","GA","NYT",1121,35
2020-04-30,"Guam","GUM","NYT",6,0
2020-04-30,"Hawaii","HI","NYT",16,0
2020-04-30,"Idaho","ID","NYT",63,3
2020-04-30,"Illinois","IL","NYT",2361,140
2020-04-30,"Indiana","IN","NYT",1114,49
2020-04-30,"Iowa","IA","NYT",162,14
2020-04-30,"Kansas","KS","NYT",133,1
2020-04-30,"Kentucky","KY","NYT",240,5
2020-04-30,"Louisiana","LA","NYT",1862,60
2020-04-30,"Maine","ME","NYT",53,1
2020-04-30,"Maryland","MD","NYT",1139,61
2020-04-30,"Massachusetts","MA","NYT",3562,157
2020-04-30,"Michigan","MI","NYT",3788,118
2020-04-30,"Minnesota","MN","NYT",343,24
2020-04-30,"Mississippi","MS","NYT",261,11
2020-04-30,"Missouri","MO","NYT",341,10
2020-04-30,"Montana","MT","NYT",16,0
2020-04-30,"Nebraska","NE","NYT",71,3
2020-04-30,"Nevada","NV","NYT",243,6
2020-04-30,"New Hampshire","NH","NYT",72,6
2020-04-30,"New Jersey","NJ","NYT",7228,458
2020-04-30,"New Mexico","NM","NYT",123,11
2020-04-30,"New York","NY","NYT",23616,329
2020-04-30,"North Carolina","NC","NYT",385,19
2020-04-30,"North Dakota","ND","NYT",19,0
2020-04-30,"Northern Mariana Islands","MNP","NYT",2,0
2020-04-30,"Ohio","OH","NYT",975,38
2020-04-30,"Oklahoma","OK","NYT",222,8
2020-04-30,"Oregon","OR","NYT",103,2
2020-04-30,"Pennsylvania","PA","NYT",2580,188
2020-04-30,"Puerto Rico","PRI","NYT",92,6
2020-04-30,"Rhode Island","RI","NYT",266,15
2020-04-30,"South Carolina","SC","NYT",244,12
2020-04-30,"South Dakota","SD","NYT",17,4
2020-04-30,"Tennessee","TN","NYT",200,4
2020-04-30,"Texas","TX","NYT",828,52
2020-04-30,"Utah","UT","NYT",46,1
2020-04-30,"Vermont","VT","NYT",48,2
2020-04-30,"U.S. Virgin Islands","VIR","NYT",4,0
2020-04-30,"Virginia","VA","NYT",552,30
2020-04-30,"Washington","WA","NYT",822,17
2020-04-30,"West Virginia","WV","NYT",44,4
2020-04-30,"Wisconsin","WI","NYT",316,8
2020-04-30,"Wyoming","WY","NYT",7,0
2020-05-01,"Alabama","AL","NYT",289,17
2020-05-01,"Alaska","AK","NYT",7,0
2020-05-01,"Arizona","AZ","NYT",330,10
2020-05-01,"Arkansas","AR","NYT",64,3
2020-05-01,"California","CA","NYT",2147,90
2020-05-01,"Colorado","CO","NYT",818,43
2020-05-01,"Connecticut","CT","NYT",2339,82
2020-05-01,"Delaware","DE","NYT",159,7
2020-05-01,"District of Columbia","DC","NYT",231,7
2020-05-01,"Florida","FL","NYT",1313,46
2020-05-01,"Georgia","GA","NYT",1153,32
2020-05-01,"Guam","GUM","NYT",6,0
2020-05-01,"Hawaii","HI","NYT",16,0
2020-05-01,"Idaho","ID","NYT",63,0
2020-05-01,"Illinois","IL","NYT",2464,103
2020-05-01,"Indiana","IN","NYT",1175,61
2020-05-01,"Iowa","IA","NYT",170,8
2020-05-01,"Kansas","KS","NYT",136,3
2020-05-01,"Kentucky","KY","NYT",248,8
2020-05-01,"Louisiana","LA","NYT",1927,65
2020-05-01,"Maine","ME","NYT",55,2
2020-05-01,"Maryland","MD","NYT",1192,53
2020-05-01,"Massachusetts","MA","NYT",3716,154
2020-05-01,"Michigan","MI","NYT",3866,78
2020-05-01,"Minnesota","MN","NYT",371,28
2020-05-01,"Mississippi","MS","NYT",281,20
2020-05-01,"Missouri","MO","NYT",355,14
2020-05-01,"Montana","MT","NYT",16,0
2020-05-01,"Nebraska","NE","NYT",73,2
2020-05-01,"Nevada","NV","NYT",254,11
2020-05-01,"New Hampshire","NH","NYT",81,9
2020-05-01,"New Jersey","NJ","NYT",7538,310
2020-05-01,"New Mexico","NM","NYT",131,8
2020-05-01,"New York","NY","NYT",23841,225
2020-05-01,"North Carolina","NC","NYT",405,20
2020-05-01,"North Dakota","ND","NYT",23,4
2020-05-01,"Northern Mariana Islands","MNP","NYT",2,0
2020-05-01,"Ohio","OH","NYT",1002,27
2020-05-01,"Oklahoma","OK","NYT",230,8
2020-05-01,"Oregon","OR","NYT",104,1
2020-05-01,"Pennsylvania","PA","NYT",2671,91
2020-05-01,"Puerto Rico","PRI","NYT",94,2
2020-05-01,"Rhode Island","RI","NYT",279,13
2020-05-01,"South Carolina","SC","NYT",256,12
2020-05-01,"South Dakota","SD","NYT",21,4
2020-05-01,"Tennessee","TN","NYT",205,5
2020-05-01,"Texas","TX","NYT",853,25
2020-05-01,"Utah","UT","NYT",46,0
2020-05-01,"Vermont","VT","NYT",49,1
2020-05-01,"U.S. Virgin Islands","VIR","NYT",4,0
2020-05-01,"Virginia","VA","NYT",581,29
2020-05-01,"Washington","WA","NYT",829,7
2020-05-01,"West Virginia","WV","NYT",47,3
2020-05-01,"Wisconsin","WI","NYT",327,11
2020-05-01,"Wyoming","WY","NYT",7,0
2020-05-02,"Alabama","AL","NYT",288,-1
2020-05-02,"Alaska","AK","NYT",7,0
2020-05-02,"Arizona","AZ","NYT",353,23
2020-05-02,"Arkansas","AR","NYT",72,8
2020-05-02,"California","CA","NYT",2213,66
2020-05-02,"Colorado","CO","NYT",830,12
2020-05-02,"Connecticut","CT","NYT",2436,97
2020-05-02,"Delaware","DE","NYT",168,9
2020-05-02,"District of Columbia","DC","NYT",240,9
2020-05-02,"Florida","FL","NYT",1363,50
2020-05-02,"Georgia","GA","NYT",1161,8
2020-05-02,"Guam","GUM","NYT",6,0
2020-05-02,"Hawaii","HI","NYT",16,0
2020-05-02,"Idaho","ID","NYT",64,1
2020-05-02,"Illinois","IL","NYT",2576,112
2020-05-02,"Indiana","IN","NYT",1229,54
2020-05-02,"Iowa","IA","NYT",175,5
2020-05-02,"Kansas","KS","NYT",140,4
2020-05-02,"Kentucky","KY","NYT",252,4
2020-05-02,"Louisiana","LA","NYT",1950,23
2020-05-02,"Maine","ME","NYT",56,1
2020-05-02,"Maryland","MD","NYT",1251,59
2020-05-02,"Massachusetts","MA","NYT",3846,130
2020-05-02,"Michigan","MI","NYT",4020,154
2020-05-02,"Minnesota","MN","NYT",395,24
2020-05-02,"Mississippi","MS","NYT",291,10
2020-05-02,"Missouri","MO","NYT",373,18
2020-05-02,"Montana","MT","NYT",16,0
2020-05-02,"Nebraska","NE","NYT",76,3
2020-05-02,"Nevada","NV","NYT",257,3
2020-05-02,"New Hampshire","NH","NYT",84,3
2020-05-02,"New Jersey","NJ","NYT",7742,204
2020-05-02,"New Mexico","NM","NYT",139,8
2020-05-02,"New York","NY","NYT",24035,194
2020-05-02,"North Carolina","NC","NYT",428,23
2020-05-02,"North Dakota","ND","NYT",24,1
2020-05-02,"Northern Mariana Islands","MNP","NYT",2,0
2020-05-02,"Ohio","OH","NYT",1021,19
2020-05-02,"Oklahoma","OK","NYT",238,8
2020-05-02,"Oregon","OR","NYT",109,5
2020-05-02,"Pennsylvania","PA","NYT",2794,123
2020-05-02,"Puerto Rico","PRI","NYT",95,1
2020-05-02,"Rhode Island","RI","NYT",296,17
2020-05-02,"South Carolina","SC","NYT",267,11
2020-05-02,"South Dakota","SD","NYT",21,0
2020-05-02,"Tennessee","TN","NYT",210,5
2020-05-02,"Texas","TX","NYT",875,22
2020-05-02,"Utah","UT","NYT",49,3
2020-05-02,"Vermont","VT","NYT",50,1
2020-05-02,"U.S. Virgin Islands","VIR","NYT",4,0
2020-05-02,"Virginia","VA","NYT",616,35
2020-05-02,"Washington","WA","NYT",833,4
2020-05-02,"West Virginia","WV","NYT",50,3
2020-05-02,"Wisconsin","WI","NYT",334,7
2020-05-02,"Wyoming","WY","NYT",7,0
2020-05-03,"Alabama","AL","NYT",290,2
2020-05-03,"Alaska","AK","NYT",7,0
2020-05-03,"Arizona","AZ","NYT",362,9
2020-05-03,"Arkansas","AR","NYT",76,4
2020-05-03,"California","CA","NYT",2235,22
2020-05-03,"Colorado","CO","NYT",840,10
2020-05-03,"Connecticut","CT","NYT",2436,0
2020-05-03,"Delaware","DE","NYT",177,9
2020-05-03,"District of Columbia","DC","NYT",251,11
2020-05-03,"Florida","FL","NYT",1378,15
2020-05-03,"Georgia","GA","NYT",1168,7
2020-05-03,"Guam","GUM","NYT",6,0
2020-05-03,"Hawaii","HI","NYT",17,1
2020-05-03,"Idaho","ID","NYT",64,0
2020-05-03,"Illinois","IL","NYT",2632,56
2020-05-03,"Indiana","IN","NYT",1246,17
2020-05-03,"Iowa","IA","NYT",184,9
2020-05-03,"Kansas","KS","NYT",142,2
2020-05-03,"Kentucky","KY","NYT",256,4
2020-05-03,"Louisiana","LA","NYT",1969,19
2020-05-03,"Maine","ME","NYT",57,1
2020-05-03,"Maryland","MD","NYT",1281,30
2020-05-03,"Massachusetts","MA","NYT",4004,158
2020-05-03,"Michigan","MI","NYT",4049,29
2020-05-03,"Minnesota","MN","NYT",419,24
2020-05-03,"Mississippi","MS","NYT",303,12
2020-05-03,"Missouri","MO","NYT",378,5
2020-05-03,"Montana","MT","NYT",16,0
2020-05-03,"Nebraska","NE","NYT",78,2
2020-05-03,"Nevada","NV","NYT",262,5
2020-05-03,"New Hampshire","NH","NYT",86,2
2020-05-03,"New Jersey","NJ","NYT",7871,129
2020-05-03,"New Mexico","NM","NYT",151,12
2020-05-03,"New York","NY","NYT",24576,541
2020-05-03,"North Carolina","NC","NYT",436,8
2020-05-03,"North Dakota","ND","NYT",25,1
2020-05-03,"Northern Mariana Islands","MNP","NYT",2,0
2020-05-03,"Ohio","OH","NYT",1038,17
2020-05-03,"Oklahoma","OK","NYT",238,0
2020-05-03,"Oregon","OR","NYT",109,0
2020-05-03,"Pennsylvania","PA","NYT",2843,49
2020-05-03,"Puerto Rico","PRI","NYT",97,2
2020-05-03,"Rhode Island","RI","NYT",320,24
2020-05-03,"South Carolina","SC","NYT",275,8
2020-05-03,"South Dakota","SD","NYT",21,0
2020-05-03,"Tennessee","TN","NYT",211,1
2020-05-03,"Texas","TX","NYT",890,15
2020-05-03,"Utah","UT","NYT",50,1
2020-05-03,"Vermont","VT","NYT",52,2
2020-05-03,"U.S. Virgin Islands","VIR","NYT",4,0
2020-05-03,"Virginia","VA","NYT",660,44
2020-05-03,"Washington","WA","NYT",840,7
2020-05-03,"West Virginia","WV","NYT",50,0
2020-05-03,"Wisconsin","WI","NYT",339,5
2020-05-03,"Wyoming","WY","NYT",7,0
2020-05-04,"Alabama","AL","NYT",298,8
2020-05-04,"Alaska","AK","NYT",7,0
2020-05-04,"Arizona","AZ","NYT",362,0
2020-05-04,"Arkansas","AR","NYT",80,4
2020-05-04,"California","CA","NYT",2297,62
2020-05-04,"Colorado","CO","NYT",849,9
2020-05-04,"Connecticut","CT","NYT",2556,120
2020-05-04,"Delaware","DE","NYT",182,5
2020-05-04,"District of Columbia","DC","NYT",258,7
2020-05-04,"Florida","FL","NYT",1398,20
2020-05-04,"Georgia","GA","NYT",1228,60
2020-05-04,"Guam","GUM","NYT",6,0
2020-05-04,"Hawaii","HI","NYT",17,0
2020-05-04,"Idaho","ID","NYT",64,0
2020-05-04,"Illinois","IL","NYT",2673,41
2020-05-04,"Indiana","IN","NYT",1264,18
2020-05-04,"Iowa","IA","NYT",188,4
2020-05-04,"Kansas","KS","NYT",154,12
2020-05-04,"Kentucky","KY","NYT",267,11
2020-05-04,"Louisiana","LA","NYT",1991,22
2020-05-04,"Maine","ME","NYT",57,0
2020-05-04,"Maryland","MD","NYT",1317,36
2020-05-04,"Massachusetts","MA","NYT",4090,86
2020-05-04,"Michigan","MI","NYT",4135,86
2020-05-04,"Minnesota","MN","NYT",428,9
2020-05-04,"Mississippi","MS","NYT",310,7
2020-05-04,"Missouri","MO","NYT",387,9
2020-05-04,"Montana","MT","NYT",16,0
2020-05-04,"Nebraska","NE","NYT",79,1
2020-05-04,"Nevada","NV","NYT",266,4
2020-05-04,"New Hampshire","NH","NYT",86,0
2020-05-04,"New Jersey","NJ","NYT",7910,39
2020-05-04,"New Mexico","NM","NYT",156,5
2020-05-04,"New York","NY","NYT",24788,212
2020-05-04,"North Carolina","NC","NYT",454,18
2020-05-04,"North Dakota","ND","NYT",25,0
2020-05-04,"Northern Mariana Islands","MNP","NYT",2,0
2020-05-04,"Ohio","OH","NYT",1056,18
2020-05-04,"Oklahoma","OK","NYT",238,0
2020-05-04,"Oregon","OR","NYT",109,0
2020-05-04,"Pennsylvania","PA","NYT",2880,37
2020-05-04,"Puerto Rico","PRI","NYT",97,0
2020-05-04,"Rhode Island","RI","NYT",341,21
2020-05-04,"South Carolina","SC","NYT",283,8
2020-05-04,"South Dakota","SD","NYT",21,0
2020-05-04,"Tennessee","TN","NYT",216,5
2020-05-04,"Texas","TX","NYT",914,24
2020-05-04,"Utah","UT","NYT",50,0
2020-05-04,"Vermont","VT","NYT",52,0
2020-05-04,"U.S. Virgin Islands","VIR","NYT",4,0
2020-05-04,"Virginia","VA","NYT",684,24
2020-05-04,"Washington","WA","NYT",846,6
2020-05-04,"West Virginia","WV","NYT",50,0
2020-05-04,"Wisconsin","WI","NYT",340,1
2020-05-04,"Wyoming","WY","NYT",7,0
2020-05-05,"Alabama","AL","NYT",315,17
2020-05-05,"Alaska","AK","NYT",7,0
2020-05-05,"Arizona","AZ","NYT",395,33
2020-05-05,"Arkansas","AR","NYT",83,3
2020-05-05,"California","CA","NYT",2386,89
2020-05-05,"Colorado","CO","NYT",901,52
2020-05-05,"Connecticut","CT","NYT",2633,77
2020-05-05,"Delaware","DE","NYT",187,5
2020-05-05,"District of Columbia","DC","NYT",264,6
2020-05-05,"Florida","FL","NYT",1470,72
2020-05-05,"Georgia","GA","NYT",1277,49
2020-05-05,"Guam","GUM","NYT",6,0
2020-05-05,"Hawaii","HI","NYT",17,0
2020-05-05,"Idaho","ID","NYT",66,2
2020-05-05,"Illinois","IL","NYT",2843,170
2020-05-05,"Indiana","IN","NYT",1326,62
2020-05-05,"Iowa","IA","NYT",207,19
2020-05-05,"Kansas","KS","NYT",160,6
2020-05-05,"Kentucky","KY","NYT",278,11
2020-05-05,"Louisiana","LA","NYT",2042,51
2020-05-05,"Maine","ME","NYT",61,4
2020-05-05,"Maryland","MD","NYT",1390,73
2020-05-05,"Massachusetts","MA","NYT",4212,122
2020-05-05,"Michigan","MI","NYT",4179,44
2020-05-05,"Minnesota","MN","NYT",455,27
2020-05-05,"Mississippi","MS","NYT",342,32
2020-05-05,"Missouri","MO","NYT",408,21
2020-05-05,"Montana","MT","NYT",16,0
2020-05-05,"Nebraska","NE","NYT",82,3
2020-05-05,"Nevada","NV","NYT",276,10
2020-05-05,"New Hampshire","NH","NYT",92,6
2020-05-05,"New Jersey","NJ","NYT",8244,334
2020-05-05,"New Mexico","NM","NYT",162,6
2020-05-05,"New York","NY","NYT",25028,240
2020-05-05,"North Carolina","NC","NYT",477,23
2020-05-05,"North Dakota","ND","NYT",25,0
2020-05-05,"Northern Mariana Islands","MNP","NYT",2,0
2020-05-05,"Ohio","OH","NYT",1135,79
2020-05-05,"Oklahoma","OK","NYT",247,9
2020-05-05,"Oregon","OR","NYT",113,4
2020-05-05,"Pennsylvania","PA","NYT",3206,326
2020-05-05,"Puerto Rico","PRI","NYT",99,2
2020-05-05,"Rhode Island","RI","NYT",355,14
2020-05-05,"South Carolina","SC","NYT",296,13
2020-05-05,"South Dakota","SD","NYT",24,3
2020-05-05,"Tennessee","TN","NYT",225,9
2020-05-05,"Texas","TX","NYT",955,41
2020-05-05,"Utah","UT","NYT",56,6
2020-05-05,"Vermont","VT","NYT",52,0
2020-05-05,"U.S. Virgin Islands","VIR","NYT",4,0
2020-05-05,"Virginia","VA","NYT",713,29
2020-05-05,"Washington","WA","NYT",863,17
2020-05-05,"West Virginia","WV","NYT",50,0
2020-05-05,"Wisconsin","WI","NYT",353,13
2020-05-05,"Wyoming","WY","NYT",7,0
2020-05-06,"Alabama","AL","NYT",343,28
2020-05-06,"Alaska","AK","NYT",8,1
2020-05-06,"Arizona","AZ","NYT",426,31
2020-05-06,"Arkansas","AR","NYT",87,4
2020-05-06,"California","CA","NYT",2478,92
2020-05-06,"Colorado","CO","NYT",919,18
2020-05-06,"Connecticut","CT","NYT",2718,85
2020-05-06,"Delaware","DE","NYT",193,6
2020-05-06,"District of Columbia","DC","NYT",277,13
2020-05-06,"Florida","FL","NYT",1538,68
2020-05-06,"Georgia","GA","NYT",1309,32
2020-05-06,"Guam","GUM","NYT",6,0
2020-05-06,"Hawaii","HI","NYT",17,0
2020-05-06,"Idaho","ID","NYT",67,1
2020-05-06,"Illinois","IL","NYT",2977,134
2020-05-06,"Indiana","IN","NYT",1377,51
2020-05-06,"Iowa","IA","NYT",219,12
2020-05-06,"Kansas","KS","NYT",163,3
2020-05-06,"Kentucky","KY","NYT",286,8
2020-05-06,"Louisiana","LA","NYT",2094,52
2020-05-06,"Maine","ME","NYT",62,1
2020-05-06,"Maryland","MD","NYT",1443,53
2020-05-06,"Massachusetts","MA","NYT",4420,208
2020-05-06,"Michigan","MI","NYT",4250,71
2020-05-06,"Minnesota","MN","NYT",485,30
2020-05-06,"Mississippi","MS","NYT",374,32
2020-05-06,"Missouri","MO","NYT",429,21
2020-05-06,"Montana","MT","NYT",16,0
2020-05-06,"Nebraska","NE","NYT",86,4
2020-05-06,"Nevada","NV","NYT",286,10
2020-05-06,"New Hampshire","NH","NYT",111,19
2020-05-06,"New Jersey","NJ","NYT",8549,305
2020-05-06,"New Mexico","NM","NYT",169,7
2020-05-06,"New York","NY","NYT",25956,928
2020-05-06,"North Carolina","NC","NYT",497,20
2020-05-06,"North Dakota","ND","NYT",31,6
2020-05-06,"Northern Mariana Islands","MNP","NYT",2,0
2020-05-06,"Ohio","OH","NYT",1225,90
2020-05-06,"Oklahoma","OK","NYT",253,6
2020-05-06,"Oregon","OR","NYT",115,2
2020-05-06,"Pennsylvania","PA","NYT",3360,154
2020-05-06,"Puerto Rico","PRI","NYT",99,0
2020-05-06,"Rhode Island","RI","NYT",370,15
2020-05-06,"South Carolina","SC","NYT",305,9
2020-05-06,"South Dakota","SD","NYT",29,5
2020-05-06,"Tennessee","TN","NYT",237,12
2020-05-06,"Texas","TX","NYT",985,30
2020-05-06,"Utah","UT","NYT",59,3
2020-05-06,"Vermont","VT","NYT",52,0
2020-05-06,"U.S. Virgin Islands","VIR","NYT",4,0
2020-05-06,"Virginia","VA","NYT",713,0
2020-05-06,"Washington","WA","NYT",881,18
2020-05-06,"West Virginia","WV","NYT",51,1
2020-05-06,"Wisconsin","WI","NYT",362,9
2020-05-06,"Wyoming","WY","NYT",7,0
2020-05-07,"Alabama","AL","NYT",369,26
2020-05-07,"Alaska","AK","NYT",8,0
2020-05-07,"Arizona","AZ","NYT",450,24
2020-05-07,"Arkansas","AR","NYT",88,1
2020-05-07,"California","CA","NYT",2561,83
2020-05-07,"Colorado","CO","NYT",942,23
2020-05-07,"Connecticut","CT","NYT",2797,79
2020-05-07,"Delaware","DE","NYT",202,9
2020-05-07,"District of Columbia","DC","NYT",285,8
2020-05-07,"Florida","FL","NYT",1599,61
2020-05-07,"Georgia","GA","NYT",1333,24
2020-05-07,"Guam","GUM","NYT",6,0
2020-05-07,"Hawaii","HI","NYT",17,0
2020-05-07,"Idaho","ID","NYT",67,0
2020-05-07,"Illinois","IL","NYT",3139,162
2020-05-07,"Indiana","IN","NYT",1414,37
2020-05-07,"Iowa","IA","NYT",231,12
2020-05-07,"Kansas","KS","NYT",164,1
2020-05-07,"Kentucky","KY","NYT",302,16
2020-05-07,"Louisiana","LA","NYT",2135,41
2020-05-07,"Maine","ME","NYT",62,0
2020-05-07,"Maryland","MD","NYT",1503,60
2020-05-07,"Massachusetts","MA","NYT",4552,132
2020-05-07,"Michigan","MI","NYT",4343,93
2020-05-07,"Minnesota","MN","NYT",508,23
2020-05-07,"Mississippi","MS","NYT",396,22
2020-05-07,"Missouri","MO","NYT",449,20
2020-05-07,"Montana","MT","NYT",16,0
2020-05-07,"Nebraska","NE","NYT",92,6
2020-05-07,"Nevada","NV","NYT",293,7
2020-05-07,"New Hampshire","NH","NYT",114,3
2020-05-07,"New Jersey","NJ","NYT",8801,252
2020-05-07,"New Mexico","NM","NYT",172,3
2020-05-07,"New York","NY","NYT",26206,250
2020-05-07,"North Carolina","NC","NYT",521,24
2020-05-07,"North Dakota","ND","NYT",31,0
2020-05-07,"Northern Mariana Islands","MNP","NYT",2,0
2020-05-07,"Ohio","OH","NYT",1271,46
2020-05-07,"Oklahoma","OK","NYT",260,7
2020-05-07,"Oregon","OR","NYT",121,6
2020-05-07,"Pennsylvania","PA","NYT",3599,239
2020-05-07,"Puerto Rico","PRI","NYT",102,3
2020-05-07,"Rhode Island","RI","NYT",388,18
2020-05-07,"South Carolina","SC","NYT",316,11
2020-05-07,"South Dakota","SD","NYT",31,2
2020-05-07,"Tennessee","TN","NYT",238,1
2020-05-07,"Texas","TX","NYT",1016,31
2020-05-07,"Utah","UT","NYT",61,2
2020-05-07,"Vermont","VT","NYT",53,1
2020-05-07,"U.S. Virgin Islands","VIR","NYT",4,0
2020-05-07,"Virginia","VA","NYT",769,56
2020-05-07,"Washington","WA","NYT",903,22
2020-05-07,"West Virginia","WV","NYT",51,0
2020-05-07,"Wisconsin","WI","NYT",374,12
2020-05-07,"Wyoming","WY","NYT",7,0
2020-05-08,"Alabama","AL","NYT",383,14
2020-05-08,"Alaska","AK","NYT",8,0
2020-05-08,"Arizona","AZ","NYT",517,67
2020-05-08,"Arkansas","AR","NYT",88,0
2020-05-08,"California","CA","NYT",2650,89
2020-05-08,"Colorado","CO","NYT",958,16
2020-05-08,"Connecticut","CT","NYT",2874,77
2020-05-08,"Delaware","DE","NYT",213,11
2020-05-08,"District of Columbia","DC","NYT",304,19
2020-05-08,"Florida","FL","NYT",1668,69
2020-05-08,"Georgia","GA","NYT",1378,45
2020-05-08,"Guam","GUM","NYT",6,0
2020-05-08,"Hawaii","HI","NYT",17,0
2020-05-08,"Idaho","ID","NYT",67,0
2020-05-08,"Illinois","IL","NYT",3262,123
2020-05-08,"Indiana","IN","NYT",1447,33
2020-05-08,"Iowa","IA","NYT",243,12
2020-05-08,"Kansas","KS","NYT",167,3
2020-05-08,"Kentucky","KY","NYT",304,2
2020-05-08,"Louisiana","LA","NYT",2154,19
2020-05-08,"Maine","ME","NYT",63,1
2020-05-08,"Maryland","MD","NYT",1560,57
2020-05-08,"Massachusetts","MA","NYT",4702,150
2020-05-08,"Michigan","MI","NYT",4393,50
2020-05-08,"Minnesota","MN","NYT",534,26
2020-05-08,"Mississippi","MS","NYT",409,13
2020-05-08,"Missouri","MO","NYT",481,32
2020-05-08,"Montana","MT","NYT",16,0
2020-05-08,"Nebraska","NE","NYT",93,1
2020-05-08,"Nevada","NV","NYT",301,8
2020-05-08,"New Hampshire","NH","NYT",121,7
2020-05-08,"New Jersey","NJ","NYT",8952,151
2020-05-08,"New Mexico","NM","NYT",181,9
2020-05-08,"New York","NY","NYT",26358,152
2020-05-08,"North Carolina","NC","NYT",537,16
2020-05-08,"North Dakota","ND","NYT",33,2
2020-05-08,"Northern Mariana Islands","MNP","NYT",2,0
2020-05-08,"Ohio","OH","NYT",1306,35
2020-05-08,"Oklahoma","OK","NYT",266,6
2020-05-08,"Oregon","OR","NYT",124,3
2020-05-08,"Pennsylvania","PA","NYT",3724,125
2020-05-08,"Puerto Rico","PRI","NYT",107,5
2020-05-08,"Rhode Island","RI","NYT",399,11
2020-05-08,"South Carolina","SC","NYT",320,4
2020-05-08,"South Dakota","SD","NYT",31,0
2020-05-08,"Tennessee","TN","NYT",240,2
2020-05-08,"Texas","TX","NYT",1059,43
2020-05-08,"Utah","UT","NYT",61,0
2020-05-08,"Vermont","VT","NYT",53,0
2020-05-08,"U.S. Virgin Islands","VIR","NYT",4,0
2020-05-08,"Virginia","VA","NYT",812,43
2020-05-08,"Washington","WA","NYT",915,12
2020-05-08,"West Virginia","WV","NYT",52,1
2020-05-08,"Wisconsin","WI","NYT",384,10
2020-05-08,"Wyoming","WY","NYT",7,0
2020-05-09,"Alabama","AL","NYT",390,7
2020-05-09,"Alaska","AK","NYT",8,0
2020-05-09,"Arizona","AZ","NYT",532,15
2020-05-09,"Arkansas","AR","NYT",88,0
2020-05-09,"California","CA","NYT",2732,82
2020-05-09,"Colorado","CO","NYT",965,7
2020-05-09,"Connecticut","CT","NYT",2932,58
2020-05-09,"Delaware","DE","NYT",221,8
2020-05-09,"District of Columbia","DC","NYT",311,7
2020-05-09,"Florida","FL","NYT",1714,46
2020-05-09,"Georgia","GA","NYT",1380,2
2020-05-09,"Guam","GUM","NYT",6,0
2020-05-09,"Hawaii","HI","NYT",17,0
2020-05-09,"Idaho","ID","NYT",67,0
2020-05-09,"Illinois","IL","NYT",3362,100
2020-05-09,"Indiana","IN","NYT",1490,43
2020-05-09,"Iowa","IA","NYT",252,9
2020-05-09,"Kansas","KS","NYT",172,5
