"target_end_date","forecast_date","lookahead","model_name","location_long","location_short","expected_value","lb_95pi","ub_95pi","gt_source"
2020-06-22,2020-03-30,84,"IHME","New York","NY",0,0,0,"NYT"
2020-06-23,2020-03-30,85,"IHME","New York","NY",0,0,0,"NYT"
2020-06-24,2020-03-30,86,"IHME","New York","NY",0,0,0,"NYT"
2020-06-25,2020-03-30,87,"IHME","New York","NY",0,0,0,"NYT"
2020-06-26,2020-03-30,88,"IHME","New York","NY",0,0,0,"NYT"
2020-06-27,2020-03-30,89,"IHME","New York","NY",0,0,0,"NYT"
2020-06-28,2020-03-30,90,"IHME","New York","NY",0,0,0,"NYT"
2020-06-29,2020-03-30,91,"IHME","New York","NY",0,0,0,"NYT"
2020-06-30,2020-03-30,92,"IHME","New York","NY",0,0,0,"NYT"
2020-07-01,2020-03-30,93,"IHME","New York","NY",0,0,0,"NYT"
2020-07-02,2020-03-30,94,"IHME","New York","NY",0,0,0,"NYT"
2020-07-03,2020-03-30,95,"IHME","New York","NY",0,0,0,"NYT"
2020-07-04,2020-03-30,96,"IHME","New York","NY",0,0,0,"NYT"
2020-07-05,2020-03-30,97,"IHME","New York","NY",0,0,0,"NYT"
2020-07-06,2020-03-30,98,"IHME","New York","NY",0,0,0,"NYT"
2020-07-07,2020-03-30,99,"IHME","New York","NY",0,0,0,"NYT"
2020-07-08,2020-03-30,100,"IHME","New York","NY",0,0,0,"NYT"
2020-07-09,2020-03-30,101,"IHME","New York","NY",0,0,0,"NYT"
2020-07-10,2020-03-30,102,"IHME","New York","NY",0,0,0,"NYT"
2020-07-11,2020-03-30,103,"IHME","New York","NY",0,0,0,"NYT"
2020-07-12,2020-03-30,104,"IHME","New York","NY",0,0,0,"NYT"
2020-07-13,2020-03-30,105,"IHME","New York","NY",0,0,0,"NYT"
2020-07-14,2020-03-30,106,"IHME","New York","NY",0,0,0,"NYT"
2020-07-15,2020-03-30,107,"IHME","New York","NY",0,0,0,"NYT"
2020-07-16,2020-03-30,108,"IHME","New York","NY",0,0,0,"NYT"
2020-07-17,2020-03-30,109,"IHME","New York","NY",0,0,0,"NYT"
2020-07-18,2020-03-30,110,"IHME","New York","NY",0,0,0,"NYT"
2020-07-19,2020-03-30,111,"IHME","New York","NY",0,0,0,"NYT"
2020-07-20,2020-03-30,112,"IHME","New York","NY",0,0,0,"NYT"
2020-07-21,2020-03-30,113,"IHME","New York","NY",0,0,0,"NYT"
2020-07-22,2020-03-30,114,"IHME","New York","NY",0,0,0,"NYT"
2020-07-23,2020-03-30,115,"IHME","New York","NY",0,0,0,"NYT"
2020-07-24,2020-03-30,116,"IHME","New York","NY",0,0,0,"NYT"
2020-07-25,2020-03-30,117,"IHME","New York","NY",0,0,0,"NYT"
2020-07-26,2020-03-30,118,"IHME","New York","NY",0,0,0,"NYT"
2020-07-27,2020-03-30,119,"IHME","New York","NY",0,0,0,"NYT"
2020-07-28,2020-03-30,120,"IHME","New York","NY",0,0,0,"NYT"
2020-07-29,2020-03-30,121,"IHME","New York","NY",0,0,0,"NYT"
2020-07-30,2020-03-30,122,"IHME","New York","NY",0,0,0,"NYT"
2020-07-31,2020-03-30,123,"IHME","New York","NY",0,0,0,"NYT"
2020-08-01,2020-03-30,124,"IHME","New York","NY",0,0,0,"NYT"
2020-08-02,2020-03-30,125,"IHME","New York","NY",0,0,0,"NYT"
2020-08-03,2020-03-30,126,"IHME","New York","NY",0,0,0,"NYT"
2020-08-04,2020-03-30,127,"IHME","New York","NY",0,0,0,"NYT"
2020-04-01,2020-03-31,1,"IHME","New York","NY",400.363,378,424,"NYT"
2020-04-02,2020-03-31,2,"IHME","New York","NY",467.373,431,505,"NYT"
2020-04-03,2020-03-31,3,"IHME","New York","NY",535.794,480.975,591.025,"NYT"
2020-04-04,2020-03-31,4,"IHME","New York","NY",603.313,524,681.025,"NYT"
2020-04-05,2020-03-31,5,"IHME","New York","NY",667.202,564,770,"NYT"
2020-04-06,2020-03-31,6,"IHME","New York","NY",724.769,594,854.025,"NYT"
2020-04-07,2020-03-31,7,"IHME","New York","NY",773.391,614,931.025,"NYT"
2020-04-08,2020-03-31,8,"IHME","New York","NY",810.782,621,998.025,"NYT"
2020-04-09,2020-03-31,9,"IHME","New York","NY",835.152,615.975,1051,"NYT"
2020-04-10,2020-03-31,10,"IHME","New York","NY",845.265,595.975,1086.025,"NYT"
2020-04-11,2020-03-31,11,"IHME","New York","NY",840.757,566.975,1104.025,"NYT"
2020-04-12,2020-03-31,12,"IHME","New York","NY",821.919,527,1102.05,"NYT"
2020-04-13,2020-03-31,13,"IHME","New York","NY",789.789,481,1081.075,"NYT"
2020-04-14,2020-03-31,14,"IHME","New York","NY",746.071,427,1043.05,"NYT"
2020-04-15,2020-03-31,15,"IHME","New York","NY",692.891,374.95,989.025,"NYT"
2020-04-16,2020-03-31,16,"IHME","New York","NY",632.749,321,922,"NYT"
2020-04-17,2020-03-31,17,"IHME","New York","NY",568.237,269.975,843,"NYT"
2020-04-18,2020-03-31,18,"IHME","New York","NY",501.882,221.975,758.025,"NYT"
2020-04-19,2020-03-31,19,"IHME","New York","NY",435.997,178,669.025,"NYT"
2020-04-20,2020-03-31,20,"IHME","New York","NY",372.617,140,581.025,"NYT"
2020-04-21,2020-03-31,21,"IHME","New York","NY",313.238,108,496,"NYT"
2020-04-22,2020-03-31,22,"IHME","New York","NY",259.108,82,416,"NYT"
2020-04-23,2020-03-31,23,"IHME","New York","NY",210.889,60,342,"NYT"
2020-04-24,2020-03-31,24,"IHME","New York","NY",168.869,44,277,"NYT"
2020-04-25,2020-03-31,25,"IHME","New York","NY",133.12,31,221,"NYT"
2020-04-26,2020-03-31,26,"IHME","New York","NY",103.235,22,174,"NYT"
2020-04-27,2020-03-31,27,"IHME","New York","NY",78.82,15,136,"NYT"
2020-04-28,2020-03-31,28,"IHME","New York","NY",59.196,10,104,"NYT"
2020-04-29,2020-03-31,29,"IHME","New York","NY",43.775,6,79,"NYT"
2020-04-30,2020-03-31,30,"IHME","New York","NY",31.862,4,59,"NYT"
2020-05-01,2020-03-31,31,"IHME","New York","NY",22.826,3,43,"NYT"
2020-05-02,2020-03-31,32,"IHME","New York","NY",16.113,2,31,"NYT"
2020-05-03,2020-03-31,33,"IHME","New York","NY",11.17,1,22,"NYT"
2020-05-04,2020-03-31,34,"IHME","New York","NY",7.637,1,16,"NYT"
2020-05-05,2020-03-31,35,"IHME","New York","NY",5.143,0,11,"NYT"
2020-05-06,2020-03-31,36,"IHME","New York","NY",3.332,0,7,"NYT"
2020-05-07,2020-03-31,37,"IHME","New York","NY",2.106,0,5,"NYT"
2020-05-08,2020-03-31,38,"IHME","New York","NY",1.366,0,3,"NYT"
2020-05-09,2020-03-31,39,"IHME","New York","NY",0.915,0,2,"NYT"
2020-05-10,2020-03-31,40,"IHME","New York","NY",0.5,0,1,"NYT"
2020-05-11,2020-03-31,41,"IHME","New York","NY",0.481,0,1,"NYT"
2020-05-12,2020-03-31,42,"IHME","New York","NY",0.03,0,1,"NYT"
2020-05-13,2020-03-31,43,"IHME","New York","NY",0,0,0,"NYT"
2020-05-14,2020-03-31,44,"IHME","New York","NY",0,0,0,"NYT"
2020-05-15,2020-03-31,45,"IHME","New York","NY",0,0,0,"NYT"
2020-05-16,2020-03-31,46,"IHME","New York","NY",0,0,0,"NYT"
2020-05-17,2020-03-31,47,"IHME","New York","NY",0,0,0,"NYT"
2020-05-18,2020-03-31,48,"IHME","New York","NY",0,0,0,"NYT"
2020-05-19,2020-03-31,49,"IHME","New York","NY",0,0,0,"NYT"
2020-05-20,2020-03-31,50,"IHME","New York","NY",0,0,0,"NYT"
2020-05-21,2020-03-31,51,"IHME","New York","NY",0,0,0,"NYT"
2020-05-22,2020-03-31,52,"IHME","New York","NY",0,0,0,"NYT"
2020-05-23,2020-03-31,53,"IHME","New York","NY",0,0,0,"NYT"
2020-05-24,2020-03-31,54,"IHME","New York","NY",0,0,0,"NYT"
2020-05-25,2020-03-31,55,"IHME","New York","NY",0,0,0,"NYT"
2020-05-26,2020-03-31,56,"IHME","New York","NY",0,0,0,"NYT"
2020-05-27,2020-03-31,57,"IHME","New York","NY",0,0,0,"NYT"
2020-05-28,2020-03-31,58,"IHME","New York","NY",0,0,0,"NYT"
2020-05-29,2020-03-31,59,"IHME","New York","NY",0,0,0,"NYT"
2020-05-30,2020-03-31,60,"IHME","New York","NY",0,0,0,"NYT"
2020-05-31,2020-03-31,61,"IHME","New York","NY",0,0,0,"NYT"
2020-06-01,2020-03-31,62,"IHME","New York","NY",0,0,0,"NYT"
2020-06-02,2020-03-31,63,"IHME","New York","NY",0,0,0,"NYT"
2020-06-03,2020-03-31,64,"IHME","New York","NY",0,0,0,"NYT"
2020-06-04,2020-03-31,65,"IHME","New York","NY",0,0,0,"NYT"
2020-06-05,2020-03-31,66,"IHME","New York","NY",0,0,0,"NYT"
2020-06-06,2020-03-31,67,"IHME","New York","NY",0,0,0,"NYT"
2020-06-07,2020-03-31,68,"IHME","New York","NY",0,0,0,"NYT"
2020-06-08,2020-03-31,69,"IHME","New York","NY",0,0,0,"NYT"
2020-06-09,2020-03-31,70,"IHME","New York","NY",0,0,0,"NYT"
2020-06-10,2020-03-31,71,"IHME","New York","NY",0,0,0,"NYT"
2020-06-11,2020-03-31,72,"IHME","New York","NY",0,0,0,"NYT"
2020-06-12,2020-03-31,73,"IHME","New York","NY",0,0,0,"NYT"
2020-06-13,2020-03-31,74,"IHME","New York","NY",0,0,0,"NYT"
2020-06-14,2020-03-31,75,"IHME","New York","NY",0,0,0,"NYT"
2020-06-15,2020-03-31,76,"IHME","New York","NY",0,0,0,"NYT"
2020-06-16,2020-03-31,77,"IHME","New York","NY",0,0,0,"NYT"
2020-06-17,2020-03-31,78,"IHME","New York","NY",0,0,0,"NYT"
2020-06-18,2020-03-31,79,"IHME","New York","NY",0,0,0,"NYT"
2020-06-19,2020-03-31,80,"IHME","New York","NY",0,0,0,"NYT"
2020-06-20,2020-03-31,81,"IHME","New York","NY",0,0,0,"NYT"
2020-06-21,2020-03-31,82,"IHME","New York","NY",0,0,0,"NYT"
2020-06-22,2020-03-31,83,"IHME","New York","NY",0,0,0,"NYT"
2020-06-23,2020-03-31,84,"IHME","New York","NY",0,0,0,"NYT"
2020-06-24,2020-03-31,85,"IHME","New York","NY",0,0,0,"NYT"
2020-06-25,2020-03-31,86,"IHME","New York","NY",0,0,0,"NYT"
2020-06-26,2020-03-31,87,"IHME","New York","NY",0,0,0,"NYT"
2020-06-27,2020-03-31,88,"IHME","New York","NY",0,0,0,"NYT"
2020-06-28,2020-03-31,89,"IHME","New York","NY",0,0,0,"NYT"
2020-06-29,2020-03-31,90,"IHME","New York","NY",0,0,0,"NYT"
2020-06-30,2020-03-31,91,"IHME","New York","NY",0,0,0,"NYT"
2020-07-01,2020-03-31,92,"IHME","New York","NY",0,0,0,"NYT"
2020-07-02,2020-03-31,93,"IHME","New York","NY",0,0,0,"NYT"
2020-07-03,2020-03-31,94,"IHME","New York","NY",0,0,0,"NYT"
2020-07-04,2020-03-31,95,"IHME","New York","NY",0,0,0,"NYT"
2020-07-05,2020-03-31,96,"IHME","New York","NY",0,0,0,"NYT"
2020-07-06,2020-03-31,97,"IHME","New York","NY",0,0,0,"NYT"
2020-07-07,2020-03-31,98,"IHME","New York","NY",0,0,0,"NYT"
2020-07-08,2020-03-31,99,"IHME","New York","NY",0,0,0,"NYT"
2020-07-09,2020-03-31,100,"IHME","New York","NY",0,0,0,"NYT"
2020-07-10,2020-03-31,101,"IHME","New York","NY",0,0,0,"NYT"
2020-07-11,2020-03-31,102,"IHME","New York","NY",0,0,0,"NYT"
2020-07-12,2020-03-31,103,"IHME","New York","NY",0,0,0,"NYT"
2020-07-13,2020-03-31,104,"IHME","New York","NY",0,0,0,"NYT"
2020-07-14,2020-03-31,105,"IHME","New York","NY",0,0,0,"NYT"
2020-07-15,2020-03-31,106,"IHME","New York","NY",0,0,0,"NYT"
2020-07-16,2020-03-31,107,"IHME","New York","NY",0,0,0,"NYT"
2020-07-17,2020-03-31,108,"IHME","New York","NY",0,0,0,"NYT"
2020-07-18,2020-03-31,109,"IHME","New York","NY",0,0,0,"NYT"
2020-07-19,2020-03-31,110,"IHME","New York","NY",0,0,0,"NYT"
2020-07-20,2020-03-31,111,"IHME","New York","NY",0,0,0,"NYT"
2020-07-21,2020-03-31,112,"IHME","New York","NY",0,0,0,"NYT"
2020-07-22,2020-03-31,113,"IHME","New York","NY",0,0,0,"NYT"
2020-07-23,2020-03-31,114,"IHME","New York","NY",0,0,0,"NYT"
2020-07-24,2020-03-31,115,"IHME","New York","NY",0,0,0,"NYT"
2020-07-25,2020-03-31,116,"IHME","New York","NY",0,0,0,"NYT"
2020-07-26,2020-03-31,117,"IHME","New York","NY",0,0,0,"NYT"
2020-07-27,2020-03-31,118,"IHME","New York","NY",0,0,0,"NYT"
2020-07-28,2020-03-31,119,"IHME","New York","NY",0,0,0,"NYT"
2020-07-29,2020-03-31,120,"IHME","New York","NY",0,0,0,"NYT"
2020-07-30,2020-03-31,121,"IHME","New York","NY",0,0,0,"NYT"
2020-07-31,2020-03-31,122,"IHME","New York","NY",0,0,0,"NYT"
2020-08-01,2020-03-31,123,"IHME","New York","NY",0,0,0,"NYT"
2020-08-02,2020-03-31,124,"IHME","New York","NY",0,0,0,"NYT"
2020-08-03,2020-03-31,125,"IHME","New York","NY",0,0,0,"NYT"
2020-08-04,2020-03-31,126,"IHME","New York","NY",0,0,0,"NYT"
2020-04-01,2020-03-31,1,"IHME","New York","NY",400.85,372,423.025,"NYT"
2020-04-02,2020-03-31,2,"IHME","New York","NY",468.581,422,505,"NYT"
2020-04-03,2020-03-31,3,"IHME","New York","NY",538.162,466,592.025,"NYT"
2020-04-04,2020-03-31,4,"IHME","New York","NY",607.292,503,684,"NYT"
2020-04-05,2020-03-31,5,"IHME","New York","NY",672.21,534.95,772,"NYT"
2020-04-06,2020-03-31,6,"IHME","New York","NY",730.887,554.975,857,"NYT"
2020-04-07,2020-03-31,7,"IHME","New York","NY",780.65,563,934.025,"NYT"
2020-04-08,2020-03-31,8,"IHME","New York","NY",819.114,560,1000.05,"NYT"
2020-04-09,2020-03-31,9,"IHME","New York","NY",844.45,546.975,1053.05,"NYT"
2020-04-10,2020-03-31,10,"IHME","New York","NY",855.4,523.95,1090.025,"NYT"
2020-04-11,2020-03-31,11,"IHME","New York","NY",851.547,489,1107.05,"NYT"
2020-04-12,2020-03-31,12,"IHME","New York","NY",833.107,446.95,1106.05,"NYT"
2020-04-13,2020-03-31,13,"IHME","New York","NY",801.139,399.975,1085.05,"NYT"
2020-04-14,2020-03-31,14,"IHME","New York","NY",757.295,351,1047.05,"NYT"
2020-04-15,2020-03-31,15,"IHME","New York","NY",703.773,302.925,992.05,"NYT"
2020-04-16,2020-03-31,16,"IHME","New York","NY",642.997,254.925,923.05,"NYT"
2020-04-17,2020-03-31,17,"IHME","New York","NY",577.683,209.95,844.05,"NYT"
2020-04-18,2020-03-31,18,"IHME","New York","NY",510.363,168.975,759,"NYT"
2020-04-19,2020-03-31,19,"IHME","New York","NY",443.424,132.975,670.025,"NYT"
2020-04-20,2020-03-31,20,"IHME","New York","NY",378.929,103,581,"NYT"
2020-04-21,2020-03-31,21,"IHME","New York","NY",318.492,78,495,"NYT"
2020-04-22,2020-03-31,22,"IHME","New York","NY",263.334,57.975,415,"NYT"
2020-04-23,2020-03-31,23,"IHME","New York","NY",214.17,41.975,342,"NYT"
2020-04-24,2020-03-31,24,"IHME","New York","NY",171.349,29.975,276,"NYT"
2020-04-25,2020-03-31,25,"IHME","New York","NY",134.886,20,220.025,"NYT"
2020-04-26,2020-03-31,26,"IHME","New York","NY",104.471,14,173.025,"NYT"
2020-04-27,2020-03-31,27,"IHME","New York","NY",79.6,9,135,"NYT"
2020-04-28,2020-03-31,28,"IHME","New York","NY",59.658,6,103,"NYT"
2020-04-29,2020-03-31,29,"IHME","New York","NY",44.018,4,78,"NYT"
2020-04-30,2020-03-31,30,"IHME","New York","NY",31.945,2,58,"NYT"
2020-05-01,2020-03-31,31,"IHME","New York","NY",22.796,1,42,"NYT"
2020-05-02,2020-03-31,32,"IHME","New York","NY",16.018,1,30,"NYT"
2020-05-03,2020-03-31,33,"IHME","New York","NY",11.065,0.975000000000001,21,"NYT"
2020-05-04,2020-03-31,34,"IHME","New York","NY",7.547,0,15,"NYT"
2020-05-05,2020-03-31,35,"IHME","New York","NY",5.002,0,10,"NYT"
2020-05-06,2020-03-31,36,"IHME","New York","NY",3.272,0,7,"NYT"
2020-05-07,2020-03-31,37,"IHME","New York","NY",2.094,0,5,"NYT"
2020-05-08,2020-03-31,38,"IHME","New York","NY",1.324,0,3,"NYT"
2020-05-09,2020-03-31,39,"IHME","New York","NY",0.89,0,2,"NYT"
2020-05-10,2020-03-31,40,"IHME","New York","NY",0.502,0,1,"NYT"
2020-05-11,2020-03-31,41,"IHME","New York","NY",0.471,0,1,"NYT"
2020-05-12,2020-03-31,42,"IHME","New York","NY",0.002,0,0,"NYT"
2020-05-13,2020-03-31,43,"IHME","New York","NY",0,0,0,"NYT"
2020-05-14,2020-03-31,44,"IHME","New York","NY",0,0,0,"NYT"
2020-05-15,2020-03-31,45,"IHME","New York","NY",0,0,0,"NYT"
2020-05-16,2020-03-31,46,"IHME","New York","NY",0,0,0,"NYT"
2020-05-17,2020-03-31,47,"IHME","New York","NY",0,0,0,"NYT"
2020-05-18,2020-03-31,48,"IHME","New York","NY",0,0,0,"NYT"
2020-05-19,2020-03-31,49,"IHME","New York","NY",0,0,0,"NYT"
2020-05-20,2020-03-31,50,"IHME","New York","NY",0,0,0,"NYT"
2020-05-21,2020-03-31,51,"IHME","New York","NY",0,0,0,"NYT"
2020-05-22,2020-03-31,52,"IHME","New York","NY",0,0,0,"NYT"
2020-05-23,2020-03-31,53,"IHME","New York","NY",0,0,0,"NYT"
2020-05-24,2020-03-31,54,"IHME","New York","NY",0,0,0,"NYT"
2020-05-25,2020-03-31,55,"IHME","New York","NY",0,0,0,"NYT"
2020-05-26,2020-03-31,56,"IHME","New York","NY",0,0,0,"NYT"
2020-05-27,2020-03-31,57,"IHME","New York","NY",0,0,0,"NYT"
2020-05-28,2020-03-31,58,"IHME","New York","NY",0,0,0,"NYT"
2020-05-29,2020-03-31,59,"IHME","New York","NY",0,0,0,"NYT"
2020-05-30,2020-03-31,60,"IHME","New York","NY",0,0,0,"NYT"
2020-05-31,2020-03-31,61,"IHME","New York","NY",0,0,0,"NYT"
2020-06-01,2020-03-31,62,"IHME","New York","NY",0,0,0,"NYT"
2020-06-02,2020-03-31,63,"IHME","New York","NY",0,0,0,"NYT"
2020-06-03,2020-03-31,64,"IHME","New York","NY",0,0,0,"NYT"
2020-06-04,2020-03-31,65,"IHME","New York","NY",0,0,0,"NYT"
2020-06-05,2020-03-31,66,"IHME","New York","NY",0,0,0,"NYT"
2020-06-06,2020-03-31,67,"IHME","New York","NY",0,0,0,"NYT"
2020-06-07,2020-03-31,68,"IHME","New York","NY",0,0,0,"NYT"
2020-06-08,2020-03-31,69,"IHME","New York","NY",0,0,0,"NYT"
2020-06-09,2020-03-31,70,"IHME","New York","NY",0,0,0,"NYT"
2020-06-10,2020-03-31,71,"IHME","New York","NY",0,0,0,"NYT"
2020-06-11,2020-03-31,72,"IHME","New York","NY",0,0,0,"NYT"
2020-06-12,2020-03-31,73,"IHME","New York","NY",0,0,0,"NYT"
2020-06-13,2020-03-31,74,"IHME","New York","NY",0,0,0,"NYT"
2020-06-14,2020-03-31,75,"IHME","New York","NY",0,0,0,"NYT"
2020-06-15,2020-03-31,76,"IHME","New York","NY",0,0,0,"NYT"
2020-06-16,2020-03-31,77,"IHME","New York","NY",0,0,0,"NYT"
2020-06-17,2020-03-31,78,"IHME","New York","NY",0,0,0,"NYT"
2020-06-18,2020-03-31,79,"IHME","New York","NY",0,0,0,"NYT"
2020-06-19,2020-03-31,80,"IHME","New York","NY",0,0,0,"NYT"
2020-06-20,2020-03-31,81,"IHME","New York","NY",0,0,0,"NYT"
2020-06-21,2020-03-31,82,"IHME","New York","NY",0,0,0,"NYT"
2020-06-22,2020-03-31,83,"IHME","New York","NY",0,0,0,"NYT"
2020-06-23,2020-03-31,84,"IHME","New York","NY",0,0,0,"NYT"
2020-06-24,2020-03-31,85,"IHME","New York","NY",0,0,0,"NYT"
2020-06-25,2020-03-31,86,"IHME","New York","NY",0,0,0,"NYT"
2020-06-26,2020-03-31,87,"IHME","New York","NY",0,0,0,"NYT"
2020-06-27,2020-03-31,88,"IHME","New York","NY",0,0,0,"NYT"
2020-06-28,2020-03-31,89,"IHME","New York","NY",0,0,0,"NYT"
2020-06-29,2020-03-31,90,"IHME","New York","NY",0,0,0,"NYT"
2020-06-30,2020-03-31,91,"IHME","New York","NY",0,0,0,"NYT"
2020-07-01,2020-03-31,92,"IHME","New York","NY",0,0,0,"NYT"
2020-07-02,2020-03-31,93,"IHME","New York","NY",0,0,0,"NYT"
2020-07-03,2020-03-31,94,"IHME","New York","NY",0,0,0,"NYT"
2020-07-04,2020-03-31,95,"IHME","New York","NY",0,0,0,"NYT"
2020-07-05,2020-03-31,96,"IHME","New York","NY",0,0,0,"NYT"
2020-07-06,2020-03-31,97,"IHME","New York","NY",0,0,0,"NYT"
2020-07-07,2020-03-31,98,"IHME","New York","NY",0,0,0,"NYT"
2020-07-08,2020-03-31,99,"IHME","New York","NY",0,0,0,"NYT"
2020-07-09,2020-03-31,100,"IHME","New York","NY",0,0,0,"NYT"
2020-07-10,2020-03-31,101,"IHME","New York","NY",0,0,0,"NYT"
2020-07-11,2020-03-31,102,"IHME","New York","NY",0,0,0,"NYT"
2020-07-12,2020-03-31,103,"IHME","New York","NY",0,0,0,"NYT"
2020-07-13,2020-03-31,104,"IHME","New York","NY",0,0,0,"NYT"
2020-07-14,2020-03-31,105,"IHME","New York","NY",0,0,0,"NYT"
2020-07-15,2020-03-31,106,"IHME","New York","NY",0,0,0,"NYT"
2020-07-16,2020-03-31,107,"IHME","New York","NY",0,0,0,"NYT"
2020-07-17,2020-03-31,108,"IHME","New York","NY",0,0,0,"NYT"
2020-07-18,2020-03-31,109,"IHME","New York","NY",0,0,0,"NYT"
2020-07-19,2020-03-31,110,"IHME","New York","NY",0,0,0,"NYT"
2020-07-20,2020-03-31,111,"IHME","New York","NY",0,0,0,"NYT"
2020-07-21,2020-03-31,112,"IHME","New York","NY",0,0,0,"NYT"
2020-07-22,2020-03-31,113,"IHME","New York","NY",0,0,0,"NYT"
2020-07-23,2020-03-31,114,"IHME","New York","NY",0,0,0,"NYT"
2020-07-24,2020-03-31,115,"IHME","New York","NY",0,0,0,"NYT"
2020-07-25,2020-03-31,116,"IHME","New York","NY",0,0,0,"NYT"
2020-07-26,2020-03-31,117,"IHME","New York","NY",0,0,0,"NYT"
2020-07-27,2020-03-31,118,"IHME","New York","NY",0,0,0,"NYT"
2020-07-28,2020-03-31,119,"IHME","New York","NY",0,0,0,"NYT"
2020-07-29,2020-03-31,120,"IHME","New York","NY",0,0,0,"NYT"
2020-07-30,2020-03-31,121,"IHME","New York","NY",0,0,0,"NYT"
2020-07-31,2020-03-31,122,"IHME","New York","NY",0,0,0,"NYT"
2020-08-01,2020-03-31,123,"IHME","New York","NY",0,0,0,"NYT"
2020-08-02,2020-03-31,124,"IHME","New York","NY",0,0,0,"NYT"
2020-08-03,2020-03-31,125,"IHME","New York","NY",0,0,0,"NYT"
2020-08-04,2020-03-31,126,"IHME","New York","NY",0,0,0,"NYT"
2020-04-04,2020-04-03,1,"IHME","New York","NY",668.113,285.975,1374.15,"NYT"
2020-04-05,2020-04-03,2,"IHME","New York","NY",712.551,259,1690.2,"NYT"
2020-04-06,2020-04-03,3,"IHME","New York","NY",784.355,260,1951.15,"NYT"
2020-04-07,2020-04-03,4,"IHME","New York","NY",806.229,253.925,1966.025,"NYT"
2020-04-08,2020-04-03,5,"IHME","New York","NY",829.58,203,2395.675,"NYT"
2020-04-09,2020-04-03,6,"IHME","New York","NY",877.738,223.975,2824.475,"NYT"
2020-04-10,2020-04-03,7,"IHME","New York","NY",847.85,172.85,3117.97499999999,"NYT"
2020-04-11,2020-04-03,8,"IHME","New York","NY",864.505,165.975,2758.025,"NYT"
2020-04-12,2020-04-03,9,"IHME","New York","NY",873.254,148,3051.65,"NYT"
2020-04-13,2020-04-03,10,"IHME","New York","NY",753.994,102.95,2810.95,"NYT"
2020-04-14,2020-04-03,11,"IHME","New York","NY",743.191,103,2718.25,"NYT"
2020-04-15,2020-04-03,12,"IHME","New York","NY",675.865,101.8,2547.175,"NYT"
2020-04-16,2020-04-03,13,"IHME","New York","NY",608.273,115.975,2078.675,"NYT"
2020-04-17,2020-04-03,14,"IHME","New York","NY",504.911,109,1847.025,"NYT"
2020-04-18,2020-04-03,15,"IHME","New York","NY",460.094,138.975,1579.025,"NYT"
2020-04-19,2020-04-03,16,"IHME","New York","NY",382.456,107.95,1001.025,"NYT"
2020-04-20,2020-04-03,17,"IHME","New York","NY",301.375,95,866.05,"NYT"
2020-04-21,2020-04-03,18,"IHME","New York","NY",240.059,90.975,640.599999999999,"NYT"
2020-04-22,2020-04-03,19,"IHME","New York","NY",201.557,78.975,537.2,"NYT"
2020-04-23,2020-04-03,20,"IHME","New York","NY",148.07,74,347.05,"NYT"
2020-04-24,2020-04-03,21,"IHME","New York","NY",115.698,65,267,"NYT"
2020-04-25,2020-04-03,22,"IHME","New York","NY",85.024,51,165.225,"NYT"
2020-04-26,2020-04-03,23,"IHME","New York","NY",62.186,38.975,108,"NYT"
2020-04-27,2020-04-03,24,"IHME","New York","NY",43.981,28,68,"NYT"
2020-04-28,2020-04-03,25,"IHME","New York","NY",30.551,20,42,"NYT"
2020-04-29,2020-04-03,26,"IHME","New York","NY",20.547,14,27,"NYT"
2020-04-30,2020-04-03,27,"IHME","New York","NY",14.175,10,19,"NYT"
2020-05-01,2020-04-03,28,"IHME","New York","NY",9.618,7,13,"NYT"
2020-05-02,2020-04-03,29,"IHME","New York","NY",6.433,4,9,"NYT"
2020-05-03,2020-04-03,30,"IHME","New York","NY",4.181,3,6,"NYT"
2020-05-04,2020-04-03,31,"IHME","New York","NY",2.685,2,4,"NYT"
2020-05-05,2020-04-03,32,"IHME","New York","NY",1.714,1,2,"NYT"
2020-05-06,2020-04-03,33,"IHME","New York","NY",1.013,1,1,"NYT"
2020-05-07,2020-04-03,34,"IHME","New York","NY",0.828,0,1,"NYT"
2020-05-08,2020-04-03,35,"IHME","New York","NY",0.042,0,1,"NYT"
2020-05-09,2020-04-03,36,"IHME","New York","NY",0,0,0,"NYT"
2020-05-10,2020-04-03,37,"IHME","New York","NY",0,0,0,"NYT"
2020-05-11,2020-04-03,38,"IHME","New York","NY",0,0,0,"NYT"
2020-05-12,2020-04-03,39,"IHME","New York","NY",0,0,0,"NYT"
2020-05-13,2020-04-03,40,"IHME","New York","NY",0,0,0,"NYT"
2020-05-14,2020-04-03,41,"IHME","New York","NY",0,0,0,"NYT"
2020-05-15,2020-04-03,42,"IHME","New York","NY",0,0,0,"NYT"
2020-05-16,2020-04-03,43,"IHME","New York","NY",0,0,0,"NYT"
2020-05-17,2020-04-03,44,"IHME","New York","NY",0,0,0,"NYT"
2020-05-18,2020-04-03,45,"IHME","New York","NY",0,0,0,"NYT"
2020-05-19,2020-04-03,46,"IHME","New York","NY",0,0,0,"NYT"
2020-05-20,2020-04-03,47,"IHME","New York","NY",0,0,0,"NYT"
2020-05-21,2020-04-03,48,"IHME","New York","NY",0,0,0,"NYT"
2020-05-22,2020-04-03,49,"IHME","New York","NY",0,0,0,"NYT"
2020-05-23,2020-04-03,50,"IHME","New York","NY",0,0,0,"NYT"
